 time,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
7.34375,4027.692209,4760.512704,4562.05117,4411.281943,4270.256306,4351.281945,4022.564004,4161.025539,4326.15374,3962.051185,4253.84605,4225.128102,4512.307582,4302.051177
7.3515625,4029.230671,4753.333217,4564.102452,4410.256302,4270.256306,4349.230663,4024.102466,4172.820411,4330.256304,3964.615288,4254.871691,4231.281948,4524.615274,4303.076818
7.359375,4028.71785,4752.820397,4564.102452,4413.846046,4273.333229,4351.794765,4037.948619,4179.487077,4334.871689,3967.692211,4257.435793,4231.794768,4533.333222,4307.692202
7.3671875,4030.256312,4757.948602,4566.153734,4415.384507,4272.820408,4357.435791,4045.640927,4187.692205,4334.358868,3968.717852,4259.999896,4233.84605,4535.384504,4316.410151
7.375,4032.820414,4765.128089,4571.281939,4414.358866,4267.692203,4361.025534,4044.615286,4194.871692,4331.281945,3974.871698,4265.128101,4238.461435,4538.974248,4321.025535
7.3828125,4032.307594,4766.15373,4574.871683,4406.666559,4270.769126,4352.820406,4042.051183,4190.769128,4330.769125,3978.974262,4265.640921,4238.461435,4540.512709,4322.563997
7.390625,4028.71785,4766.15373,4571.79476,4399.999892,4279.487075,4341.025535,4039.487081,4186.153744,4330.256304,3974.871698,4264.10246,4237.948614,4542.051171,4332.307586
7.3984375,4031.281953,4774.358858,4576.410145,4403.589636,4280.512716,4339.487073,4038.46144,4187.692205,4325.64092,3969.743493,4267.692203,4245.640922,4549.743478,4349.230663
7.40625,4037.435799,4788.205011,4589.743478,4416.410148,4277.948613,4344.615278,4041.025542,4190.256308,4324.615279,3972.820416,4277.435793,4253.333229,4557.435786,4363.076816
7.4140625,4041.538363,4794.871678,4595.384503,4421.538353,4278.974254,4348.717842,4041.025542,4187.692205,4330.256304,3979.487082,4282.051177,4253.84605,4557.948606,4367.17938
7.421875,4037.435799,4791.794755,4589.230657,4410.769123,4281.025536,4356.92297,4038.46144,4178.974257,4335.89733,3979.487082,4276.410152,4249.230665,4556.410145,4365.640919
7.4296875,4032.307594,4788.205011,4584.102452,4403.076815,4277.435793,4369.230662,4038.46144,4176.922975,4337.435791,3980.512723,4275.384511,4246.666563,4560.512709,4366.66656
7.4375,4028.20503,4784.102447,4582.563991,4402.563995,4275.384511,4375.897329,4040.512722,4186.666564,4336.41015,3984.615287,4278.461434,4246.666563,4564.102452,4371.281944
7.4453125,4021.025543,4775.897319,4573.333222,4389.743482,4281.538357,4377.43579,4039.999901,4193.333231,4337.435791,3985.128108,4271.281947,4239.487076,4554.871683,4369.743483
7.453125,4012.307594,4768.717832,4562.05117,4375.384508,4285.1281,4376.92297,4037.435799,4194.871692,4339.487073,3979.999903,4260.512716,4231.794768,4546.153735,4362.563996
7.4609375,4009.743492,4770.256294,4557.435786,4376.92297,4281.025536,4376.92297,4038.97426,4198.461436,4335.89733,3974.871698,4258.974255,4233.84605,4562.05117,4365.128098
7.46875,4008.717851,4772.820396,4560.512709,4378.974252,4276.410152,4375.897329,4037.435799,4195.384513,4330.769125,3969.743493,4259.999896,4238.461435,4584.615273,4373.846047
7.4765625,4008.20503,4772.820396,4562.563991,4377.43579,4281.538357,4373.846047,4033.846055,4195.384513,4333.333227,3970.256313,4262.051178,4237.948614,4595.897324,4378.974252
7.484375,4011.281953,4772.820396,4567.692196,4380.512713,4286.153741,4371.281944,4036.410158,4203.589641,4335.384509,3976.92298,4267.179383,4242.051178,4604.102452,4382.563995
7.4921875,4012.820415,4770.256294,4574.871683,4382.051175,4285.1281,4367.692201,4040.512722,4207.692205,4331.281945,3976.92298,4268.717844,4244.615281,4613.333221,4390.256303
7.5,4012.820415,4763.589627,4579.487068,4381.025534,4287.179382,4363.076816,4037.948619,4201.538359,4327.179381,3971.281954,4266.153742,4247.179383,4617.435785,4397.43579
7.5078125,4017.435799,4753.333217,4578.974247,4384.615277,4289.743485,4364.102457,4041.538363,4199.999897,4328.717843,3974.871698,4270.256306,4252.820409,4622.56399,4399.999892
7.515625,4023.589645,4743.076807,4585.640914,4390.256303,4285.640921,4367.17938,4047.179388,4202.051179,4332.820407,3984.615287,4280.512716,4260.512716,4632.8204,4405.640918
7.5234375,4019.999902,4731.281936,4589.743478,4389.743482,4283.589639,4362.563996,4043.589645,4193.333231,4331.794766,3985.128108,4281.025536,4257.948614,4640.512707,4412.820405
7.53125,4013.333235,4717.948603,4583.076811,4384.102457,4283.589639,4350.769124,4034.358876,4177.948616,4328.205022,3974.871698,4271.794767,4249.743486,4638.461425,4408.20502
7.5390625,4008.20503,4708.205013,4575.897324,4379.999893,4278.461434,4349.230663,4027.179389,4177.948616,4329.230663,3971.281954,4268.205024,4245.128101,4634.358861,4395.384508
7.546875,4003.076825,4702.051167,4573.333222,4381.538354,4274.87169,4359.999893,4025.128107,4190.256308,4335.384509,3978.974262,4271.794767,4239.999896,4637.435784,4393.846046
7.5546875,3997.94862,4697.435783,4568.717837,4383.076816,4277.435793,4364.615278,4032.820414,4195.897333,4335.89733,3981.025544,4267.179383,4233.33323,4638.461425,4396.410149
7.5625,3993.333236,4688.205014,4560.512709,4377.948611,4277.435793,4361.538355,4036.410158,4192.30759,4330.769125,3973.846057,4257.435793,4227.692204,4631.794759,4391.281944
7.5703125,3989.230672,4673.84604,4556.922965,4370.769124,4275.897331,4358.461432,4030.769132,4184.615282,4332.307586,3969.230672,4250.769127,4224.102461,4627.179374,4386.153739
7.578125,3989.230672,4671.281937,4555.897324,4370.256303,4270.769126,4362.051175,4033.846055,4189.743487,4336.922971,3971.281954,4251.794768,4223.58964,4631.794759,4387.6922
7.5859375,3989.230672,4677.435783,4550.256299,4370.769124,4267.692203,4365.640919,4037.948619,4196.410154,4334.358868,3971.794775,4256.922973,4228.205025,4636.922964,4390.256303
7.59375,3982.051185,4672.307578,4533.846043,4363.589637,4278.974254,4362.051175,4030.769132,4185.128103,4330.256304,3968.717852,4255.897332,4226.153743,4637.948605,4387.17938
7.6015625,3978.974262,4663.076809,4527.179376,4360.512714,4289.230664,4357.435791,4026.153748,4173.846052,4332.820407,3967.17939,4252.820409,4226.666563,4638.461425,4384.615277
7.609375,3985.128108,4669.743476,4537.435786,4368.717842,4286.666562,4359.487073,4034.871696,4181.538359,4334.871689,3970.256313,4259.487075,4232.820409,4644.615271,4389.743482
7.6171875,3987.17939,4676.410142,4548.205017,4373.333226,4283.076818,4356.41015,4037.948619,4183.589641,4330.769125,3971.794775,4267.179383,4236.922973,4648.717835,4391.281944
7.625,3981.538364,4667.179373,4546.153735,4367.692201,4286.666562,4347.692201,4027.692209,4171.281949,4329.230663,3971.281954,4265.128101,4237.435794,4650.769117,4386.666559
7.6328125,3983.589646,4657.948604,4548.717837,4364.102457,4288.717844,4343.589637,4017.435799,4167.692206,4332.307586,3974.358877,4266.153742,4241.538358,4657.435784,4386.153739
7.640625,3991.281954,4661.538348,4558.461427,4366.66656,4291.281946,4345.128099,4020.512722,4177.435795,4332.307586,3982.564005,4277.435793,4247.692204,4666.153732,4387.17938
7.6484375,3994.358877,4670.769117,4562.563991,4369.230662,4293.846049,4345.128099,4027.179389,4184.102462,4332.307586,3986.666569,4282.563998,4252.820409,4673.333219,4379.999893
7.65625,3989.230672,4672.820399,4559.487068,4373.846047,4285.640921,4346.15374,4032.820414,4189.230667,4335.384509,3986.666569,4277.435793,4250.256306,4675.897322,4368.205021
7.6640625,3982.051185,4665.640912,4556.922965,4376.92297,4279.487075,4349.230663,4038.97426,4196.410154,4337.435791,3988.205031,4272.820408,4241.538358,4674.35886,4357.948611
7.671875,3979.487082,4653.33322,4552.307581,4373.333226,4286.666562,4349.230663,4034.358876,4195.384513,4337.435791,3987.17939,4269.743485,4237.435794,4676.922963,4351.794765
7.6796875,3978.461441,4649.230656,4547.179376,4367.17938,4288.205023,4347.692201,4022.564004,4193.333231,4337.948612,3986.666569,4268.717844,4237.948614,4682.563988,4353.846047
7.6875,3970.769134,4651.281938,4547.692196,4362.563996,4275.897331,4349.743483,4024.102466,4195.384513,4337.948612,3985.128108,4271.281947,4236.922973,4684.10245,4358.461432
7.6953125,3965.128108,4644.102451,4548.205017,4361.025534,4265.640921,4350.256304,4034.358876,4196.922974,4337.948612,3981.538364,4268.205024,4233.33323,4682.051168,4358.461432
7.703125,3968.205031,4635.384502,4549.230658,4365.640919,4263.589639,4346.15374,4039.487081,4197.948615,4337.948612,3979.487082,4261.025537,4232.307589,4684.10245,4355.897329
7.7109375,3970.256313,4631.281938,4547.692196,4369.743483,4267.179383,4343.076817,4039.999901,4199.999897,4332.307586,3978.974262,4261.025537,4231.794768,4687.179373,4354.358868
7.71875,3968.717852,4630.769118,4547.692196,4365.640919,4264.10246,4344.102458,4033.333235,4188.717846,4326.666561,3973.846057,4261.538357,4230.256307,4686.666552,4356.41015
7.7265625,3972.820416,4640.512707,4549.743478,4365.640919,4259.999896,4345.640919,4029.230671,4176.922975,4327.179381,3972.307595,4262.051178,4228.205025,4691.794757,4362.051175
7.734375,3978.461441,4648.717835,4551.79476,4370.769124,4267.692203,4344.615278,4031.794773,4175.897334,4326.666561,3976.92298,4266.666562,4233.84605,4702.051167,4367.692201
7.7421875,3978.461441,4643.58963,4548.205017,4370.256303,4271.281947,4346.15374,4033.333235,4176.922975,4326.15374,3980.512723,4270.769126,4241.025537,4711.794757,4365.640919
7.75,3976.410159,4637.435784,4547.179376,4366.66656,4256.922973,4347.692201,4027.179389,4173.333231,4329.230663,3973.846057,4263.589639,4239.487076,4714.358859,4356.92297
7.7578125,3970.256313,4635.384502,4544.615273,4361.538355,4245.640922,4347.692201,4016.922979,4162.564001,4331.794766,3963.589647,4251.794768,4230.256307,4714.358859,4344.615278
7.765625,3967.692211,4634.358861,4542.051171,4355.897329,4242.563999,4349.743483,4013.846056,4153.333232,4330.769125,3962.051185,4247.179383,4227.692204,4715.897321,4333.333227
7.7734375,3971.281954,4633.33322,4542.563991,4356.41015,4243.58964,4357.948611,4021.538363,4165.128103,4332.820407,3968.717852,4254.35887,4228.717845,4723.076808,4327.692202
7.78125,3969.230672,4624.102451,4540.512709,4359.999893,4250.769127,4360.512714,4021.025543,4176.410154,4335.384509,3972.307595,4257.948614,4228.717845,4729.743474,4325.128099
7.7890625,3964.102467,4615.384503,4535.897325,4360.512714,4252.820409,4362.563996,4017.94862,4178.974257,4336.41015,3977.948621,4257.435793,4229.230666,4736.922961,4331.794766
7.796875,3966.66657,4616.410144,4536.922966,4359.999893,4249.743486,4373.846047,4032.820414,4196.410154,4340.512714,3989.230672,4263.076819,4234.871691,4752.307576,4345.640919
7.8046875,3969.230672,4613.333221,4538.974248,4357.948611,4254.871691,4379.999893,4044.615286,4212.307589,4339.487073,3989.743492,4266.153742,4237.948614,4766.15373,4351.281945
7.8125,3966.66657,4604.615272,4543.076812,4358.974252,4265.640921,4375.384508,4036.410158,4205.640923,4336.41015,3987.17939,4262.563998,4239.487076,4774.358858,4355.384509
7.8203125,3969.230672,4601.538349,4551.79476,4362.563996,4271.281947,4372.820406,4032.307594,4196.410154,4335.384509,3990.256313,4263.589639,4241.538358,4784.615268,4366.153739
7.828125,3972.820416,4596.922965,4550.256299,4360.512714,4272.307588,4374.871688,4035.897337,4196.922974,4336.41015,3988.205031,4265.640921,4238.461435,4792.820396,4372.307585
7.8359375,3969.230672,4590.769119,4544.102453,4351.281945,4270.769126,4372.820406,4032.307594,4189.230667,4334.871689,3979.999903,4261.538357,4234.358871,4797.43578,4368.717842
7.84375,3965.640929,4591.281939,4543.589632,4351.281945,4270.256306,4369.743483,4028.20503,4178.461436,4334.871689,3977.948621,4259.487075,4234.871691,4806.666549,4367.17938
7.8515625,3966.153749,4593.846042,4546.153735,4358.974252,4271.281947,4372.307585,4027.692209,4173.333231,4334.358868,3974.871698,4257.435793,4238.461435,4814.871677,4362.051175
7.859375,3968.205031,4597.948606,4543.589632,4363.589637,4268.205024,4380.512713,4029.230671,4172.30759,4332.820407,3972.307595,4255.897332,4238.974255,4820.512703,4358.974252
7.8671875,3974.871698,4599.999888,4547.179376,4362.563996,4257.948614,4386.666559,4028.20503,4171.79477,4334.871689,3978.974262,4261.538357,4241.538358,4831.281933,4361.538355
7.875,3974.358877,4597.948606,4548.717837,4361.538355,4259.999896,4388.717841,4024.102466,4174.358872,4339.487073,3983.076826,4262.051178,4237.435794,4841.025523,4359.999893
7.8828125,3966.66657,4593.846042,4543.589632,4361.025534,4269.743485,4387.17938,4023.076825,4179.487077,4339.999894,3979.487082,4252.820409,4230.256307,4842.051164,4353.333227
7.890625,3963.589647,4585.640914,4536.922966,4356.92297,4266.153742,4384.615277,4023.589645,4179.999898,4335.384509,3976.92298,4247.692204,4227.692204,4846.153728,4349.743483
7.8984375,3964.615288,4581.025529,4536.410145,4352.307586,4255.384511,4379.999893,4016.410158,4177.948616,4334.358868,3976.92298,4252.307588,4229.230666,4861.538343,4351.794765
7.90625,3960.512724,4581.53835,4538.461427,4351.794765,4252.307588,4374.871688,4016.922979,4184.615282,4337.948612,3976.92298,4255.384511,4228.717845,4874.871676,4355.897329
7.9140625,3958.974262,4574.358863,4537.435786,4350.256304,4253.84605,4374.358867,4027.179389,4192.30759,4338.461432,3973.846057,4254.871691,4226.666563,4879.48706,4355.384509
7.921875,3960.512724,4562.05117,4536.922966,4346.15374,4259.999896,4376.410149,4028.20503,4193.333231,4337.948612,3973.333236,4259.487075,4228.717845,4889.74347,4351.794765
7.9296875,3965.128108,4561.025529,4544.615273,4349.230663,4269.743485,4378.974252,4024.102466,4193.333231,4339.487073,3980.512723,4265.640921,4233.84605,4908.717829,4353.333227
7.9375,3972.307595,4564.615273,4552.820401,4357.948611,4272.820408,4385.128098,4028.71785,4194.358872,4337.948612,3984.615287,4264.61528,4233.84605,4922.563982,4355.384509
7.9453125,3977.4358,4561.025529,4553.333222,4364.615278,4268.717844,4391.281944,4032.307594,4192.30759,4334.871689,3982.051185,4267.179383,4231.794768,4939.999879,4353.333227
7.953125,3977.948621,4558.461427,4552.307581,4362.563996,4274.35887,4391.794764,4032.307594,4185.640923,4333.846048,3982.051185,4273.333229,4237.435794,4963.589622,4349.230663
7.9609375,3983.589646,4562.05117,4553.333222,4357.948611,4290.256305,4392.307585,4033.333235,4175.897334,4334.358868,3982.564005,4274.35887,4242.563999,4982.05116,4347.692201
7.96875,3994.358877,4563.076811,4557.435786,4356.92297,4292.307587,4395.897328,4029.230671,4174.871693,4336.922971,3981.025544,4270.769126,4242.051178,4997.435775,4349.230663
7.9765625,3998.461441,4557.435786,4555.897324,4353.333227,4283.076818,4400.512713,4031.281953,4181.538359,4337.948612,3981.538364,4270.256306,4237.948614,5013.846031,4349.743483
7.984375,3998.461441,4546.666555,4552.307581,4346.66656,4283.076818,4405.128097,4038.46144,4179.999898,4335.89733,3978.974262,4268.205024,4239.487076,5013.333211,4347.179381
7.9921875,4000.512723,4539.999889,4553.846042,4348.717842,4289.743485,4409.230661,4041.025542,4186.153744,4336.41015,3980.512723,4270.256306,4243.58964,5015.897313,4350.256304
8,3999.487082,4540.512709,4561.025529,4350.769124,4286.666562,4410.256302,4041.025542,4202.564,4340.512714,3986.666569,4276.410152,4246.666563,5067.692184,4357.948611
8.0078125,3994.871697,4540.512709,4561.025529,4347.692201,4288.205023,4411.794764,4048.205029,4211.281948,4342.563996,3991.794774,4279.487075,4244.10246,5079.999876,4361.025534
8.015625,3992.820415,4535.897325,4558.974247,4344.615278,4296.410151,4411.794764,4049.743491,4208.205025,4338.461432,3988.717851,4276.922972,4240.512717,5094.87167,4355.897329
8.0234375,3992.307595,4533.333222,4560.512709,4346.15374,4296.922972,4409.230661,4042.564004,4204.102461,4335.384509,3983.589646,4282.563998,4236.410153,5424.615252,4354.358868
8.03125,3990.769133,4530.76912,4559.487068,4343.076817,4294.87169,4408.717841,4041.538363,4208.205025,4336.41015,3982.564005,4300.512715,4236.922973,5956.410111,4357.948611
8.0390625,3982.564005,4519.999889,4547.179376,4334.358868,4301.025536,4408.717841,4042.564004,4209.230666,4338.974253,3981.025544,4312.820407,4232.820409,6213.846002,4356.41015
8.046875,3974.871698,4505.128095,4539.487068,4332.307586,4312.820407,4408.717841,4033.846055,4198.461436,4338.974253,3978.974262,4313.333228,4227.179384,6216.410104,4351.281945
8.0546875,3978.461441,4501.538351,4548.205017,4339.999894,4325.64092,4411.794764,4027.692209,4193.846051,4339.487073,3982.051185,4317.948612,4232.307589,6265.640872,4356.92297
8.0625,3984.615287,4502.563992,4554.871683,4341.538355,4338.461432,4414.358866,4035.897337,4203.07682,4340.512714,3988.205031,4326.15374,4241.025537,6313.333179,4370.769124
8.0703125,3981.025544,4499.99989,4552.820401,4333.846048,4344.102458,4412.307584,4043.076824,4204.615282,4337.435791,3985.640928,4324.102458,4239.999896,6274.358821,4376.92297
8.078125,3981.025544,4498.974249,4552.307581,4334.871689,4345.640919,4416.922969,4037.948619,4200.512718,4339.999894,3984.615287,4321.538356,4236.410153,6249.743437,4379.999893
8.0859375,3985.128108,4502.563992,4558.974247,4344.615278,4343.589637,4427.692199,4037.948619,4205.128102,4345.640919,3992.307595,4326.666561,4240.512717,6239.487027,4386.153739
8.09375,3987.69221,4509.230659,4566.153734,4349.230663,4345.640919,4434.871686,4051.794773,4210.769128,4344.102458,3998.461441,4330.769125,4245.640922,6214.871643,4389.743482
8.1015625,3990.256313,4513.333223,4572.307581,4342.563996,4355.384509,4434.358866,4057.435798,4209.743487,4340.512714,3997.94862,4328.717843,4249.230665,6180.512669,4388.205021
8.109375,3987.69221,4510.76912,4566.666555,4334.871689,4347.179381,4427.179379,4047.179388,4206.153743,4340.512714,3990.256313,4325.64092,4244.10246,6142.051132,4388.717841
8.1171875,3985.128108,4507.692197,4562.563991,4339.999894,4318.461433,4418.46143,4039.487081,4203.589641,4338.461432,3984.102467,4324.102458,4238.974255,6104.615235,4393.333226
8.125,3986.666569,4511.281941,4568.717837,4346.15374,4313.846048,4419.487071,4041.025542,4205.128102,4337.435791,3987.69221,4322.563997,4242.051178,6065.128057,4398.461431
8.1328125,3990.769133,4513.846043,4575.384504,4341.025535,4328.205022,4423.076815,4037.435799,4203.589641,4339.487073,3991.794774,4321.538356,4249.230665,6021.025494,4399.999892
8.140625,3992.820415,4513.846043,4572.820401,4337.435791,4323.076817,4421.025533,4036.410158,4202.564,4338.974253,3988.717851,4320.512715,4249.230665,5971.794726,4397.94861
8.1484375,3994.358877,4512.307582,4574.358863,4340.512714,4307.179382,4422.563994,4045.128106,4202.564,4336.922971,3987.17939,4319.487074,4248.717845,5922.563958,4397.94861
8.15625,3989.743492,4502.563992,4576.922965,4339.487073,4305.64092,4431.794763,4046.666568,4203.07682,4338.461432,3993.333236,4321.025535,4250.256306,5875.384472,4400.512713
8.1640625,3981.538364,4488.717839,4570.769119,4333.333227,4306.153741,4431.794763,4037.948619,4206.666564,4342.051176,3997.94862,4317.435792,4244.615281,5822.05114,4394.871687
8.171875,3975.384518,4476.410147,4559.487068,4331.794766,4299.999895,4422.051174,4033.333235,4205.640923,4345.128099,3991.794774,4305.64092,4232.307589,5761.538321,4378.974252
8.1796875,3972.307595,4467.692198,4554.871683,4332.307586,4287.692203,4420.512712,4035.897337,4198.461436,4344.102458,3985.128108,4296.922972,4226.666563,5702.563963,4369.743483
8.1875,3969.743493,4463.589634,4550.769119,4325.64092,4269.743485,4419.487071,4033.333235,4189.743487,4338.461432,3981.538364,4290.769126,4224.102461,5649.743452,4369.230662
8.1953125,3964.102467,4460.512711,4541.53835,4315.89733,4257.948614,4408.717841,4020.512722,4177.948616,4331.794766,3973.846057,4284.102459,4219.487076,5595.384479,4367.17938
8.203125,3963.076826,4464.102455,4542.563991,4316.922971,4257.948614,4404.102456,4013.333235,4168.205026,4331.794766,3968.717852,4283.076818,4222.051179,5539.999865,4372.820406
8.2109375,3972.307595,4470.769121,4555.384504,4325.128099,4263.589639,4416.922969,4018.974261,4173.333231,4336.41015,3974.871698,4285.640921,4229.743486,5490.256276,4387.17938
8.21875,3979.487082,4468.717839,4565.640914,4328.205022,4265.640921,4428.71784,4021.538363,4177.435795,4337.435791,3975.897339,4281.538357,4235.384512,5437.948585,4394.358867
8.2265625,3981.025544,4464.615275,4567.179375,4331.281945,4266.666562,4434.871686,4022.564004,4176.410154,4334.358868,3973.333236,4281.025536,4238.461435,5383.589612,4392.307585
8.234375,3984.102467,4464.615275,4573.846042,4335.89733,4268.717844,4438.97425,4029.743491,4185.128103,4335.89733,3978.461441,4289.230664,4246.666563,5336.410126,4390.769123
8.2421875,3987.69221,4466.153737,4579.487068,4334.871689,4272.820408,4439.999891,4036.922978,4194.871692,4339.487073,3983.589646,4291.794767,4249.230665,5291.281922,4391.281944
8.25,3990.256313,4472.820403,4583.076811,4333.846048,4272.307588,4441.538353,4039.487081,4196.922974,4337.948612,3983.076826,4289.743485,4244.615281,5234.358846,4389.230662
8.2578125,3994.871697,4484.102454,4586.666555,4335.384509,4266.153742,4442.563994,4035.897337,4200.512718,4339.487073,3986.666569,4291.281946,4244.615281,5180.512694,4391.794764
8.265625,3996.922979,4484.615275,4587.692196,4330.256304,4265.128101,4438.46143,4027.179389,4205.128102,4341.538355,3988.205031,4287.179382,4249.743486,5133.333208,4394.871687
8.2734375,3987.69221,4478.461429,4579.999888,4319.487074,4274.87169,4440.512712,4026.666568,4209.743487,4340.512714,3986.666569,4278.461434,4242.563999,5079.487055,4392.307585
8.28125,3977.948621,4475.384506,4572.820401,4311.794766,4281.025536,4448.71784,4031.281953,4207.179384,4337.435791,3983.589646,4274.87169,4231.794768,5029.230646,4385.640918
8.2890625,3976.410159,4472.307583,4567.692196,4305.64092,4273.846049,4451.794763,4030.769132,4197.435795,4335.89733,3979.487082,4271.281947,4229.230666,4986.666545,4383.076816
8.296875,3977.948621,4468.205019,4562.563991,4303.076818,4265.128101,4450.256301,4030.256312,4192.30759,4337.435791,3976.410159,4265.128101,4227.692204,4939.487059,4382.563995
8.3046875,3975.897339,4466.666557,4558.974247,4310.769125,4268.205024,4452.820404,4033.846055,4195.897333,4338.461432,3980.512723,4266.153742,4221.025538,4892.307573,4381.025534
8.3125,3976.410159,4467.692198,4557.435786,4316.410151,4278.974254,4452.820404,4033.846055,4188.717846,4335.89733,3983.076826,4268.205024,4219.487076,4849.743471,4384.615277
8.3203125,3977.948621,4468.205019,4558.974247,4311.281946,4290.256305,4450.769122,4030.256312,4171.79477,4333.846048,3976.410159,4263.589639,4222.051179,4807.17937,4384.615277
8.328125,3979.487082,4469.74348,4565.128093,4315.89733,4297.435792,4454.358865,4031.281953,4171.281949,4337.948612,3976.92298,4267.179383,4226.666563,4768.717832,4381.538354
8.3359375,3979.999903,4472.307583,4567.692196,4324.102458,4296.922972,4453.846045,4033.846055,4174.358872,4335.384509,3981.025544,4273.333229,4231.794768,4731.281936,4380.512713
8.34375,3978.461441,4471.794762,4562.563991,4315.38451,4298.461433,4446.153737,4028.71785,4162.564001,4330.256304,3972.307595,4267.179383,4227.692204,4680.512706,4379.999893
8.3515625,3980.512723,4474.871685,4566.153734,4308.717843,4305.64092,4439.487071,4021.025543,4154.358873,4332.820407,3965.640929,4258.461434,4226.666563,4635.384502,4377.948611
8.359375,3986.153749,4489.230659,4573.333222,4321.025535,4312.820407,4442.563994,4023.589645,4165.640924,4336.41015,3975.897339,4262.563998,4234.358871,4606.153734,4381.538354
8.3671875,3985.640928,4498.461428,4573.846042,4327.692202,4315.89733,4446.153737,4028.20503,4176.410154,4336.41015,3983.589646,4268.717844,4237.435794,4572.307581,4385.640918
8.375,3982.051185,4498.974249,4570.769119,4327.179381,4317.948612,4445.640917,4028.71785,4185.640923,4338.461432,3984.102467,4268.205024,4232.307589,4528.717838,4381.538354
8.3828125,3983.589646,4506.666556,4571.79476,4332.820407,4311.281946,4444.615276,4033.333235,4194.358872,4340.512714,3987.17939,4266.666562,4234.358871,4491.281941,4372.307585
8.390625,3982.051185,4515.384505,4570.256298,4333.333227,4304.615279,4448.205019,4039.487081,4194.358872,4341.025535,3986.666569,4265.640921,4233.84605,4456.922968,4365.640919
8.3984375,3978.461441,4510.2563,4570.256298,4328.717843,4307.179382,4453.333224,4040.512722,4192.82041,4343.076817,3983.589646,4264.61528,4228.205025,4418.974251,4365.640919
8.40625,3976.410159,4501.538351,4570.769119,4330.769125,4309.230664,4454.358865,4045.640927,4201.538359,4345.640919,3986.153749,4265.128101,4229.743486,4381.025534,4366.153739
8.4140625,3977.948621,4497.435787,4571.281939,4327.692202,4312.820407,4450.769122,4048.205029,4205.640923,4345.640919,3988.717851,4264.10246,4235.897332,4347.692201,4365.128098
8.421875,3979.999903,4489.74348,4575.384504,4317.435792,4321.025535,4447.692199,4044.102465,4195.897333,4346.15374,3988.717851,4265.128101,4236.922973,4317.948612,4366.66656
8.4296875,3980.512723,4486.666557,4578.974247,4316.410151,4318.974253,4444.615276,4041.025542,4184.615282,4343.076817,3985.640928,4265.128101,4236.410153,4284.61528,4369.743483
8.4375,3982.051185,4494.358864,4582.05117,4324.615279,4313.333228,4437.948609,4037.948619,4182.05118,4336.41015,3980.512723,4265.128101,4239.487076,4250.769127,4374.871688
8.4453125,3990.256313,4503.076813,4589.230657,4335.384509,4323.589638,4433.333225,4032.307594,4185.640923,4336.922971,3981.538364,4272.307588,4246.666563,4227.692204,4385.128098
8.453125,3996.410159,4507.179377,4594.871683,4340.512714,4334.871689,4433.333225,4034.871696,4186.666564,4339.487073,3982.564005,4279.487075,4248.717845,4204.615282,4393.333226
8.4609375,3999.487082,4514.358864,4594.871683,4342.051176,4328.205022,4434.871686,4042.564004,4181.025539,4337.435791,3980.512723,4280.512716,4243.076819,4174.358872,4395.384508
8.46875,3999.487082,4522.563992,4594.358862,4344.102458,4324.615279,4434.871686,4037.948619,4170.256308,4334.358868,3982.051185,4278.461434,4241.025537,4149.230668,4392.307585
8.4765625,3994.871697,4523.589633,4587.692196,4345.640919,4325.64092,4434.871686,4029.230671,4173.333231,4336.922971,3987.69221,4277.435793,4242.051178,4124.102463,4382.563995
8.484375,3993.333236,4521.538351,4583.589632,4339.487073,4301.025536,4434.358866,4031.281953,4191.794769,4342.563996,3992.820415,4276.922972,4239.487076,4093.333233,4381.538354
8.4921875,3993.846056,4526.153735,4582.05117,4332.820407,4277.435793,4441.025532,4039.487081,4201.538359,4346.15374,3996.922979,4278.461434,4233.84605,4068.205029,4393.333226
8.5,3990.769133,4529.230658,4574.358863,4329.743484,4287.179382,4448.205019,4035.897337,4195.384513,4345.128099,3995.897338,4276.922972,4232.820409,4039.999901,4393.333226
8.5078125,3987.69221,4522.051171,4568.717837,4329.230663,4303.076818,4449.23066,4033.846055,4201.025538,4345.128099,3997.94862,4273.333229,4233.33323,4012.820415,4387.6922
8.515625,3990.769133,4512.307582,4576.410145,4332.307586,4299.487074,4450.769122,4045.640927,4218.461435,4348.205022,4003.076825,4274.87169,4234.871691,3993.333236,4389.743482
8.5234375,3991.794774,4507.692197,4579.999888,4336.922971,4301.538356,4454.871686,4053.846055,4216.922974,4346.15374,3995.384518,4272.307588,4230.769127,3968.205031,4391.794764
8.53125,3992.307595,4502.563992,4575.384504,4342.051176,4306.153741,4451.794763,4050.256311,4210.769128,4338.974253,3980.512723,4262.563998,4227.692204,3936.41016,4386.666559
8.5390625,3992.820415,4497.435787,4573.333222,4346.66656,4296.922972,4445.640917,4049.743491,4218.974256,4339.487073,3977.948621,4257.435793,4228.205025,3911.794776,4381.538354
8.546875,3994.871697,4495.897326,4576.410145,4345.128099,4295.38451,4449.23066,4049.23067,4211.794769,4343.589637,3980.512723,4259.487075,4229.743486,3889.230674,4377.948611
8.5546875,3998.461441,4501.538351,4580.512709,4342.563996,4304.102459,4451.281942,4037.948619,4185.640923,4342.051176,3979.487082,4263.076819,4231.794768,3867.692213,4379.999893
